t,tick,state,px,py,pz,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,forces,forcesNames,cnx,cny,cnz,hasContact,penetration,vSlip
0.083333,10,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.091667,11,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.100000,12,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.108333,13,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.116667,14,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.125000,15,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.133333,16,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.141667,17,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.150000,18,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.158333,19,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.166667,20,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.175000,21,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.183333,22,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.191667,23,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.200000,24,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.208333,25,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.216667,26,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.225000,27,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.233333,28,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.241667,29,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.250000,30,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.258333,31,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.266667,32,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.275000,33,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.283333,34,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.291667,35,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.300000,36,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.308333,37,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.316667,38,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.325000,39,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.333333,40,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.341667,41,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.350000,42,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.358333,43,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.366667,44,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.375000,45,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.383333,46,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.391667,47,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.400000,48,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.408333,49,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.416667,50,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.425000,51,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.433333,52,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.441667,53,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.450000,54,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.458333,55,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.466667,56,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.475000,57,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.483333,58,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.491667,59,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.500000,60,REST,0.000000,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
0.508333,61,AIRBORNE,0.039297,0.176958,0.245773,0.972466,0.000346,0.233046,-0.000067,4.764588,7.980029,29.431084,0.098882,56.401096,-0.015672,79,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY|SLIDE_FRICTION",0.000000,1.000000,0.000000,1,0.000000,29.915315
0.516667,62,AIRBORNE,0.079409,0.243002,0.490529,0.891570,0.000734,0.452882,-0.000143,4.862077,7.870538,29.310377,0.098719,56.308091,-0.015646,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.525000,63,AIRBORNE,0.120329,0.308135,0.734280,0.762002,0.001081,0.647573,-0.000210,4.958643,7.761540,29.190162,0.098556,56.215240,-0.015621,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.533333,64,AIRBORNE,0.162050,0.372362,0.977033,0.591071,0.001368,0.806618,-0.000267,5.054296,7.653030,29.070436,0.098394,56.122541,-0.015595,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.541667,65,AIRBORNE,0.204565,0.435687,1.218789,0.388274,0.001580,0.921543,-0.000308,5.149044,7.545001,28.951195,0.098232,56.029996,-0.015569,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.550000,66,AIRBORNE,0.247865,0.498114,1.459554,0.164760,0.001707,0.986332,-0.000333,5.242896,7.437448,28.832435,0.098070,55.937603,-0.015544,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.558333,67,AIRBORNE,0.291944,0.559646,1.699331,-0.067293,0.001741,0.997732,-0.000339,5.335862,7.330365,28.714152,0.097908,55.845362,-0.015518,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.566667,68,AIRBORNE,0.336794,0.620288,1.938124,-0.295347,0.001681,0.955388,-0.000328,5.427949,7.223747,28.596342,0.097747,55.753274,-0.015492,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.575000,69,AIRBORNE,0.382407,0.680043,2.175938,-0.507181,0.001532,0.861838,-0.000299,5.519166,7.117589,28.479001,0.097585,55.661337,-0.015467,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.583333,70,AIRBORNE,0.428777,0.738915,2.412776,-0.691540,0.001300,0.722337,-0.000254,5.609522,7.011886,28.362127,0.097424,55.569553,-0.015441,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.591667,71,AIRBORNE,0.475897,0.796909,2.648641,-0.838730,0.001000,0.544547,-0.000195,5.699025,6.906632,28.245716,0.097264,55.477919,-0.015416,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.600000,72,AIRBORNE,0.523759,0.854027,2.883539,-0.941105,0.000647,0.338113,-0.000126,5.787683,6.801821,28.129763,0.097103,55.386436,-0.015390,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.608333,73,AIRBORNE,0.572356,0.910274,3.117472,-0.993469,0.000260,0.114105,-0.000051,5.875505,6.697450,28.014265,0.096943,55.295105,-0.015365,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.616667,74,AIRBORNE,0.621682,0.965652,3.350445,-0.993300,-0.000140,-0.115564,0.000027,5.962497,6.593513,27.899219,0.096783,55.203924,-0.015340,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.625000,75,AIRBORNE,0.671729,1.020167,3.582460,-0.940865,-0.000532,-0.338781,0.000103,6.048668,6.490005,27.784622,0.096624,55.112893,-0.015314,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.633333,76,AIRBORNE,0.722490,1.073820,3.813523,-0.839170,-0.000895,-0.543868,0.000174,6.134025,6.386922,27.670470,0.096465,55.022013,-0.015289,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.641667,77,AIRBORNE,0.773960,1.126617,4.043636,-0.693773,-0.001211,-0.720193,0.000236,6.218576,6.284258,27.556760,0.096305,54.931282,-0.015264,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.650000,78,AIRBORNE,0.826131,1.178559,4.272803,-0.512463,-0.001463,-0.858708,0.000285,6.302328,6.182009,27.443488,0.096147,54.840701,-0.015239,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.658333,79,AIRBORNE,0.878997,1.229651,4.501029,-0.304834,-0.001639,-0.952404,0.000319,6.385289,6.080171,27.330652,0.095988,54.750269,-0.015214,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.666667,80,AIRBORNE,0.932550,1.279896,4.728315,-0.081762,-0.001730,-0.996650,0.000337,6.467466,5.978739,27.218248,0.095830,54.659986,-0.015189,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.675000,81,AIRBORNE,0.986786,1.329298,4.954667,0.145167,-0.001731,-0.989406,0.000338,6.548866,5.877708,27.106273,0.095672,54.569853,-0.015163,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.683333,82,AIRBORNE,1.041696,1.377859,5.180088,0.364263,-0.001644,-0.931295,0.000321,6.629497,5.777074,26.994724,0.095514,54.479868,-0.015138,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.691667,83,AIRBORNE,1.097275,1.425584,5.404581,0.564334,-0.001472,-0.825545,0.000287,6.709365,5.676833,26.883597,0.095357,54.390031,-0.015113,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.700000,84,AIRBORNE,1.153517,1.472474,5.628149,0.735252,-0.001225,-0.677793,0.000239,6.788477,5.576980,26.772891,0.095199,54.300342,-0.015089,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.708333,85,AIRBORNE,1.210414,1.518534,5.850797,0.868455,-0.000917,-0.495768,0.000179,6.866840,5.477512,26.662601,0.095042,54.210802,-0.015064,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.716667,86,AIRBORNE,1.267962,1.563767,6.072527,0.957366,-0.000562,-0.288877,0.000110,6.944461,5.378423,26.552726,0.094886,54.121408,-0.015039,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.725000,87,AIRBORNE,1.326153,1.608176,6.293343,0.997705,-0.000179,-0.067708,0.000035,7.021347,5.279711,26.443261,0.094729,54.032163,-0.015014,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.733333,88,AIRBORNE,1.384982,1.651763,6.513249,0.987675,0.000212,0.156516,-0.000041,7.097503,5.181371,26.334205,0.094573,53.943064,-0.014989,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.741667,89,AIRBORNE,1.444443,1.694533,6.732248,0.928027,0.000591,0.372511,-0.000115,7.172937,5.083399,26.225553,0.094417,53.854113,-0.014965,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.750000,90,AIRBORNE,1.504529,1.736488,6.950343,0.821992,0.000941,0.569498,-0.000183,7.247654,4.985791,26.117305,0.094261,53.765308,-0.014940,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.758333,91,AIRBORNE,1.565235,1.777631,7.167537,0.675091,0.001243,0.737733,-0.000242,7.321662,4.888543,26.009456,0.094106,53.676650,-0.014915,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.766667,92,AIRBORNE,1.626555,1.817965,7.383835,0.494835,0.001482,0.868986,-0.000289,7.394966,4.791652,25.902004,0.093951,53.588137,-0.014891,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.775000,93,AIRBORNE,1.688483,1.857492,7.599238,0.290329,0.001648,0.956925,-0.000321,7.467573,4.695113,25.794946,0.093796,53.499771,-0.014866,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.783333,94,AIRBORNE,1.751013,1.896217,7.813752,0.071801,0.001732,0.997417,-0.000338,7.539488,4.598924,25.688280,0.093641,53.411551,-0.014842,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.791667,95,AIRBORNE,1.814139,1.934142,8.027377,-0.149910,0.001730,0.988698,-0.000337,7.610717,4.503080,25.582003,0.093487,53.323475,-0.014817,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.800000,96,AIRBORNE,1.877856,1.971270,8.240119,-0.363899,0.001644,0.931437,-0.000321,7.681267,4.407578,25.476112,0.093332,53.235546,-0.014793,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.808333,97,AIRBORNE,1.942158,2.007603,8.451980,-0.559729,0.001477,0.828675,-0.000288,7.751144,4.312415,25.370605,0.093179,53.147761,-0.014768,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.816667,98,AIRBORNE,2.007040,2.043144,8.662964,-0.727932,0.001238,0.685648,-0.000242,7.820352,4.217586,25.265479,0.093025,53.060121,-0.014744,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.825000,99,AIRBORNE,2.072496,2.077897,8.873073,-0.860463,0.000940,0.509511,-0.000183,7.888898,4.123089,25.160733,0.092872,52.972625,-0.014720,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.833333,100,AIRBORNE,2.138520,2.111863,9.082310,-0.951074,0.000596,0.308964,-0.000116,7.956787,4.028920,25.056362,0.092718,52.885274,-0.014695,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.841667,101,AIRBORNE,2.205107,2.145046,9.290680,-0.995590,0.000225,0.093816,-0.000044,8.024026,3.935076,24.952365,0.092565,52.798067,-0.014671,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.850000,102,AIRBORNE,2.272252,2.177449,9.498184,-0.992093,-0.000157,-0.125501,0.000030,8.090618,3.841553,24.848740,0.092413,52.711003,-0.014647,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.858333,103,AIRBORNE,2.339949,2.209073,9.704827,-0.940988,-0.000531,-0.338439,0.000103,8.156570,3.748349,24.745484,0.092260,52.624083,-0.014623,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.866667,104,AIRBORNE,2.408193,2.239922,9.910610,-0.844956,-0.000879,-0.534834,0.000171,8.221889,3.655460,24.642594,0.092108,52.537307,-0.014599,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.875000,105,AIRBORNE,2.476979,2.269998,10.115537,-0.708796,-0.001185,-0.705412,0.000231,8.286578,3.562883,24.540069,0.091956,52.450673,-0.014575,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.883333,106,AIRBORNE,2.546301,2.299304,10.319612,-0.539175,-0.001433,-0.842192,0.000279,8.350642,3.470614,24.437905,0.091805,52.364183,-0.014551,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.891667,107,AIRBORNE,2.616154,2.327843,10.522837,-0.344292,-0.001613,-0.938861,0.000314,8.414087,3.378652,24.336101,0.091653,52.277835,-0.014527,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.900000,108,AIRBORNE,2.686534,2.355616,10.725215,-0.133471,-0.001717,-0.991051,0.000335,8.476918,3.286992,24.234655,0.091502,52.191629,-0.014503,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.908333,109,AIRBORNE,2.757434,2.382627,10.926749,0.083288,-0.001740,-0.996524,0.000339,8.539139,3.195633,24.133564,0.091351,52.105566,-0.014479,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.916667,110,AIRBORNE,2.828851,2.408877,11.127442,0.295789,-0.001681,-0.955252,0.000328,8.600757,3.104570,24.032827,0.091201,52.019644,-0.014455,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.925000,111,AIRBORNE,2.900779,2.434370,11.327297,0.494119,-0.001544,-0.869393,0.000301,8.661775,3.013802,23.932440,0.091050,51.933864,-0.014431,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.933333,112,AIRBORNE,2.973212,2.459108,11.526317,0.669105,-0.001335,-0.743167,0.000260,8.722199,2.923325,23.832402,0.090900,51.848226,-0.014407,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.941667,113,AIRBORNE,3.046147,2.483093,11.724504,0.812734,-0.001064,-0.582633,0.000208,8.782032,2.833136,23.732710,0.090750,51.762729,-0.014383,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.950000,114,AIRBORNE,3.119578,2.506328,11.921863,0.918512,-0.000745,-0.395392,0.000145,8.841281,2.743233,23.633363,0.090601,51.677372,-0.014360,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.958333,115,AIRBORNE,3.193500,2.528815,12.118395,0.981743,-0.000392,-0.190214,0.000077,8.899950,2.653613,23.534359,0.090451,51.592157,-0.014336,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.966667,116,AIRBORNE,3.267909,2.550556,12.314103,0.999727,-0.000021,0.023379,0.000004,8.958043,2.564274,23.435695,0.090302,51.507082,-0.014312,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.975000,117,AIRBORNE,3.342799,2.571553,12.508991,0.971861,0.000350,0.235553,-0.000068,9.015565,2.475212,23.337369,0.090153,51.422147,-0.014289,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.983333,118,AIRBORNE,3.418167,2.591810,12.703060,0.899645,0.000705,0.436622,-0.000137,9.072520,2.386425,23.239380,0.090005,51.337353,-0.014265,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
0.991667,119,AIRBORNE,3.494006,2.611328,12.896315,0.786582,0.001027,0.617485,-0.000200,9.128912,2.297911,23.141725,0.089856,51.252698,-0.014242,15,"GRAVITY|DRAG|MAGNUS|SPIN_DECAY",0.000000,0.000000,0.000000,0,0.000000,0.000000
